Latitude,Longitude
43.72079000,-79.52182000
43.68878000,-79.27807000
43.65020000,-79.36214000
43.75644000,-79.36077000
43.75723000,-79.49169000
43.74238000,-79.36220000
43.71873000,-79.33496000
43.74326000,-79.58212000
43.75747000,-79.54376000
43.59890000,-79.49958000
43.68879000,-79.42707000
43.71465000,-79.50168000
43.83111000,-79.23467000
43.66860000,-79.45877000
43.69975000,-79.60147000
43.69008000,-79.50353000
43.68065000,-79.43074000
43.73780000,-79.56558000
43.66724000,-79.31259000
43.68259000,-79.32717000
43.66457000,-79.35224000
43.60731000,-79.50002000
43.78054000,-79.24703000
43.67748000,-79.50641000
43.72729000,-79.54936000
43.60290000,-79.54914000
43.76799000,-79.42299000
43.77256000,-79.14084000
43.68793000,-79.32253000
43.59258000,-79.54180000
43.82401000,-79.21449000
43.79164000,-79.14354000
43.71774000,-79.50646000
43.64913000,-79.39080000
43.65689000,-79.46848000
43.68254000,-79.39980000
43.76033000,-79.40938000
43.66984000,-79.42628000
43.68721000,-79.41996000
43.67738000,-79.43396000
43.72236000,-79.31131000
43.68375000,-79.34578000
43.70321000,-79.34663000
43.69924000,-79.45700000
43.64551000,-79.59006000
43.71490000,-79.54946000
43.73308000,-79.57178000
43.72456000,-79.41655000
43.70321000,-79.34663000
43.73881000,-79.58991000
43.67895000,-79.34484000
43.72694000,-79.28728000
43.68099000,-79.48309000
43.73828000,-79.54438000
43.69272000,-79.34792000
43.68277000,-79.42022000
43.67212000,-79.34205000
43.69605000,-79.35032000
43.63853000,-79.54157000
43.77774000,-79.32417000
43.66239000,-79.45583000
43.66730000,-79.37378000
43.69183000,-79.30948000
43.77511000,-79.34704000
43.66065000,-79.44362000
43.67317000,-79.45699000
43.69124000,-79.28157000
43.67010000,-79.41318000
43.67841000,-79.43300000
43.64632000,-79.39109000
43.67336000,-79.28412000
43.66874000,-79.40032000
43.66874000,-79.40032000
43.67756000,-79.35197000
43.76545000,-79.19947000
43.69492000,-79.29734000
43.65986000,-79.39049000
43.72636000,-79.53281000
43.78164000,-79.41600000
43.69643000,-79.49016000
43.64441000,-79.52454000
43.78825000,-79.31431000
43.75065000,-79.54908000
43.70086000,-79.46945000
43.66034000,-79.47880000
43.63747000,-79.40522000
43.65143000,-79.44019000
43.67023000,-79.38679000
43.76267000,-79.19499000
43.64229000,-79.41072000
43.73657000,-79.43787000
43.75194000,-79.59073000
43.77645000,-79.36640000
43.80316000,-79.20314000
43.60507000,-79.49376000
43.72739000,-79.25263000
43.66198000,-79.42566000
43.66640000,-79.52432000
43.75207000,-79.26246000
43.64688000,-79.35374000
43.63598000,-79.42813000
43.65067000,-79.38752000
43.68622000,-79.55292000
43.61810000,-79.48692000
43.77583000,-79.33775000
43.69931000,-79.47594000
43.75362000,-79.58710000
43.70748000,-79.40721000
43.80327000,-79.39623000
43.74324000,-79.30465000
43.64833000,-79.42038000
43.64991000,-79.38714000
43.75993000,-79.31871000
43.72876000,-79.22826000
43.71205000,-79.28100000
43.71695000,-79.55598000
43.75519000,-79.48571000
43.75816000,-79.36881000
43.76101000,-79.22913000
43.64961000,-79.49544000
43.71873000,-79.33496000
43.68043000,-79.34809000
43.77274000,-79.45574000
43.63281000,-79.54659000
43.73735000,-79.42919000
43.65940000,-79.56842000
43.66640000,-79.53892000
43.80895000,-79.35901000
43.76765000,-79.18961000
43.72127000,-79.54572000
43.67454000,-79.32725000
43.79218000,-79.31388000
43.69424000,-79.38145000
43.65406000,-79.37997000
43.66696000,-79.44531000
43.70821000,-79.39868000
43.79262000,-79.14811000
43.73187000,-79.59001000
43.73817000,-79.48586000
43.67075000,-79.39308000
43.71400000,-79.23251000
43.70445000,-79.26966000
43.68397000,-79.56431000
43.67910000,-79.46176000
43.69103000,-79.45056000
43.69748000,-79.40561000
43.65943000,-79.36271000
43.64720000,-79.52551000
43.79805000,-79.33363000
43.65050000,-79.47908000
43.63759000,-79.42414000
43.66087000,-79.44264000
43.74247000,-79.31709000
43.71420000,-79.42860000
43.69198000,-79.31820000
43.67880000,-79.48291000
43.67522000,-79.44747000
43.82926000,-79.22889000
43.78542000,-79.35073000
43.73812000,-79.61834000
43.73435000,-79.44429000
43.69515000,-79.45280000
43.69391000,-79.46928000
43.68540000,-79.31037000
43.78483000,-79.19543000
43.68408000,-79.32020000
43.64151000,-79.43433000
43.64103000,-79.43452000
43.64448000,-79.41748000
43.82990000,-79.23027000
43.76044000,-79.40390000
43.66556000,-79.43781000
43.76667000,-79.22185000
43.66809000,-79.37010000
43.63452000,-79.42758000
43.66089000,-79.33029000
43.67208000,-79.32291000
43.67348000,-79.28350000
43.67926000,-79.31342000
43.67822000,-79.42428000
43.74372000,-79.21166000
43.67589000,-79.35218000
43.68015000,-79.44395000
43.66994000,-79.43155000
43.80011000,-79.23631000
43.81253000,-79.18167000
43.71053000,-79.37964000
43.66970000,-79.43276000
43.69114000,-79.38906000
43.74292000,-79.32077000
43.65820000,-79.35690000
43.66288000,-79.46926000
43.69425000,-79.55865000
43.68202000,-79.35235000
43.61287000,-79.51220000
43.74688000,-79.62203000
43.63878000,-79.44842000
43.71667000,-79.53301000
43.73742000,-79.58537000
43.65859000,-79.44158000
43.73845000,-79.57644000
43.69405000,-79.43870000
43.69559000,-79.41105000
43.76712000,-79.42260000
43.79598000,-79.31166000
43.66896000,-79.40477000
43.68677000,-79.43640000
43.68878000,-79.44042000
43.75981000,-79.54955000
43.64989000,-79.43560000
43.64453000,-79.45330000
43.68766000,-79.30767000
43.71680000,-79.56681000
43.64020000,-79.44668000
43.67247000,-79.32124000
43.64833000,-79.39842000
43.65122000,-79.40092000
43.72729000,-79.54936000
43.78808000,-79.21962000
43.68692000,-79.43967000
43.71995000,-79.47391000
43.73214000,-79.48933000
43.67441000,-79.44713000
43.67092000,-79.32802000
43.70864000,-79.29832000
43.76042000,-79.48733000
43.61353000,-79.53635000
43.70872000,-79.26707000
43.66009000,-79.34446000
43.68810000,-79.31381000
43.65986000,-79.39049000
43.70032000,-79.44030000
43.66606000,-79.38505000
43.75680000,-79.56806000
43.68226000,-79.27924000
43.66970000,-79.43276000
43.64584000,-79.42072000
43.66045000,-79.39694000
43.70008000,-79.28673000
43.71141000,-79.38172000
43.66105000,-79.45056000
43.70700000,-79.26813000
43.67681000,-79.41337000
43.66585000,-79.43792000
43.78007000,-79.42686000
43.72469000,-79.55229000
43.65083000,-79.41146000
43.76920000,-79.17216000
43.72336000,-79.49677000
43.64272000,-79.41551000
43.66302000,-79.49499000
43.76442000,-79.57096000
43.66858000,-79.41776000
43.76615000,-79.19643000
43.81198000,-79.22676000
43.69299000,-79.41704000
43.69044000,-79.28669000
43.75663000,-79.41741000
43.66851000,-79.29232000
43.69513000,-79.30348000
43.66817000,-79.36956000
43.65943000,-79.43761000
43.65290000,-79.50994000
43.69666000,-79.28284000
43.66198000,-79.42566000
43.73493000,-79.29892000
43.64693000,-79.41984000
43.77713000,-79.34790000
43.75358000,-79.59068000
43.72270000,-79.46324000
43.72542000,-79.41689000
43.69546000,-79.34348000
43.76101000,-79.21977000
43.72313000,-79.58987000
43.66206000,-79.44586000
43.71000000,-79.47715000
43.64521000,-79.41398000
43.68370000,-79.46602000
43.63802000,-79.43187000
43.66666000,-79.40387000
43.69148000,-79.44032000
43.82666000,-79.28366000
43.75623000,-79.58835000
43.76841000,-79.38032000
43.77576000,-79.26190000
43.66365000,-79.46380000
43.75931000,-79.33320000
43.68014000,-79.48712000
43.67842000,-79.35842000
43.66137000,-79.38311000
43.76256000,-79.55610000
43.67486000,-79.32132000
43.63408000,-79.41186000
43.72467000,-79.31773000
43.64502000,-79.41915000
43.80101000,-79.37261000
43.76143000,-79.52060000
43.66330000,-79.36090000
43.67587000,-79.40749000
43.74335000,-79.62068000
43.66489000,-79.41244000
43.64358000,-79.43917000
43.76197000,-79.51697000
43.69099000,-79.50009000
43.76721000,-79.51477000
43.64720000,-79.44939000
43.66079000,-79.34127000
43.77872000,-79.13630000
43.66647000,-79.33289000
43.71214000,-79.38618000
43.69927000,-79.31868000
43.63363000,-79.48952000
43.76046000,-79.50978000
43.64545000,-79.44871000
43.63902000,-79.41592000
43.59258000,-79.54180000
43.71787000,-79.45437000
43.74312000,-79.51414000
43.66019000,-79.43384000
43.77438000,-79.22130000
43.66032000,-79.40653000
43.66257000,-79.44333000
43.63364000,-79.43720000
43.69612000,-79.42605000
43.65073000,-79.37069000
43.68734000,-79.41227000
43.79811000,-79.26963000
43.68625000,-79.44285000
43.80627000,-79.21358000
43.64599000,-79.37913000
43.79662000,-79.42638000
43.67568000,-79.45745000
43.76693000,-79.39037000
43.81029000,-79.28851000
43.69448000,-79.46484000
43.68629000,-79.48630000
43.63027000,-79.47691000
43.63131000,-79.51793000
43.66325000,-79.46765000
43.76481000,-79.50133000
43.74002000,-79.21530000
43.67462000,-79.43695000
43.68792000,-79.49202000
43.76826000,-79.19671000
43.72469000,-79.58217000
43.69590000,-79.44934000
43.75750000,-79.46614000
43.80756000,-79.16678000
43.60365000,-79.49317000
43.79541000,-79.21981000
43.72409000,-79.26449000
43.72236000,-79.50898000
43.76725000,-79.52747000
43.64944000,-79.39664000
43.80647000,-79.25642000
43.75061000,-79.26813000
43.70698000,-79.45318000
43.65315000,-79.48159000
43.64718000,-79.45431000
43.66711000,-79.36912000
43.73312000,-79.48360000
43.66310000,-79.52015000
43.67133000,-79.37373000
43.64787000,-79.56000000
43.71445000,-79.36514000
43.80035000,-79.23010000
43.64940000,-79.42326000
43.65986000,-79.39049000
43.67358000,-79.28308000
43.81791000,-79.21102000
43.72739000,-79.25263000
43.62731000,-79.47902000
43.65837000,-79.47672000
43.66584000,-79.38495000
43.66166000,-79.46296000
43.64660000,-79.38977000
43.66224000,-79.42967000
43.68236000,-79.32827000
43.64660000,-79.38977000
43.75019000,-79.60021000
43.75915000,-79.45791000
43.73809000,-79.42084000
43.68343000,-79.44526000
43.75770000,-79.24303000
43.71185000,-79.35632000
43.67026000,-79.37041000
43.66071000,-79.37203000
43.74030000,-79.43325000
43.81611000,-79.29018000
43.65809000,-79.44400000
43.78554000,-79.20629000
43.62171000,-79.49188000
43.63679000,-79.51823000
43.66383000,-79.41722000
43.74108000,-79.50340000
43.66358000,-79.46609000
43.67974000,-79.39673000
43.79520000,-79.26458000
43.73368000,-79.22701000
43.71531000,-79.30158000
43.75147000,-79.25290000
43.71218000,-79.35383000
43.71681000,-79.42923000
43.75592000,-79.60441000
43.67521000,-79.32433000
43.64576000,-79.39364000
43.74681000,-79.58381000
43.80558000,-79.16672000
43.59955000,-79.51077000
43.65274000,-79.43672000
43.68732000,-79.39798000
43.67437000,-79.39984000
43.67903000,-79.42224000
43.75074000,-79.51727000
43.66494000,-79.38460000
43.71268000,-79.49676000
43.65477000,-79.40071000
43.79250000,-79.37350000
43.79223000,-79.36382000
43.70849000,-79.58960000
43.68379000,-79.40291000
43.75770000,-79.24303000
43.71774000,-79.50646000
43.73355000,-79.62000000
43.76943000,-79.34317000
43.67010000,-79.45834000
43.69778000,-79.54341000
43.65265000,-79.56323000
43.64783000,-79.42018000
43.73390000,-79.23071000
43.67085000,-79.45250000
43.72285000,-79.55994000
43.72236000,-79.50898000
43.66291000,-79.48543000
43.76421000,-79.55325000
43.70663000,-79.42463000
43.80266000,-79.16795000
43.67215000,-79.41399000
43.68694000,-79.39987000
43.74248000,-79.28103000
43.74150000,-79.31424000
43.74547000,-79.59895000
43.65800000,-79.45881000
43.63718000,-79.43604000
43.79543000,-79.18216000
43.74383000,-79.51103000
43.67904000,-79.39835000
43.70357000,-79.36439000
43.67186000,-79.41514000
43.65181000,-79.42370000
43.66267000,-79.33281000
43.67080000,-79.38421000
43.73299000,-79.27683000
43.80780000,-79.21560000
43.77297000,-79.27299000
43.66860000,-79.45877000
43.70308000,-79.39458000
43.66242000,-79.35869000
43.74150000,-79.50150000
43.74181000,-79.53085000
43.71653000,-79.26133000
43.70057000,-79.42761000
43.80989000,-79.25770000
43.67950000,-79.46668000
43.67764000,-79.39759000
43.79174000,-79.17034000
43.72467000,-79.31773000
43.68319000,-79.34645000
43.61328000,-79.49187000
43.69954000,-79.27580000
43.73829000,-79.50547000
43.67588000,-79.34361000
43.64407000,-79.55871000
43.65350000,-79.36187000
43.65651000,-79.39747000
43.66791000,-79.37091000
43.76732000,-79.21884000
43.67196000,-79.34720000
43.67979000,-79.34061000
43.77516000,-79.41438000
43.77321000,-79.30052000
43.67404000,-79.43070000
43.80829000,-79.18823000
43.79700000,-79.31210000
43.66224000,-79.35225000
43.80053000,-79.33301000
43.80393000,-79.31341000
43.67354000,-79.46305000
43.79472000,-79.18297000
43.69009000,-79.34537000
43.65015000,-79.40050000
43.82226000,-79.27566000
43.75585000,-79.44176000
43.66045000,-79.36477000
43.64599000,-79.37913000
43.66319000,-79.37306000
43.70700000,-79.26813000
43.71770000,-79.52305000
43.69282000,-79.28119000
43.65882000,-79.41397000
43.76698000,-79.43404000
43.73384000,-79.42947000
43.77297000,-79.27299000
43.70665000,-79.50483000
43.71702000,-79.57249000
43.67033000,-79.39832000
43.64573000,-79.40064000
43.74510000,-79.21973000
43.76783000,-79.47148000
43.67208000,-79.32291000
43.66039000,-79.43292000
43.76224000,-79.50052000
43.74932000,-79.31534000
43.72703000,-79.56076000
43.65117000,-79.38133000
43.65216000,-79.40485000
43.73180000,-79.25928000
43.63446000,-79.40061000
43.64879000,-79.48258000
43.68431000,-79.31221000
43.74260000,-79.52154000
43.69613000,-79.39620000
43.72237000,-79.58428000
43.72694000,-79.43152000
43.71743000,-79.42630000
43.65679000,-79.36566000
43.65133000,-79.43879000
43.64111000,-79.41664000
43.69483000,-79.28680000
43.70755000,-79.50511000
43.69229000,-79.32101000
43.64954000,-79.36326000
43.70164000,-79.33715000
43.82007000,-79.27076000
43.69471000,-79.50638000
43.65840000,-79.40718000
43.66283000,-79.37976000
43.65683000,-79.35892000
43.68656000,-79.41319000
43.81183000,-79.25854000
43.70413000,-79.50559000
43.82725000,-79.23470000
43.67080000,-79.38421000
43.75600000,-79.60166000
43.76604000,-79.51167000
43.72739000,-79.25263000
43.69522000,-79.46161000
43.74698000,-79.49259000
43.80297000,-79.21441000
43.69471000,-79.50638000
43.68713000,-79.48986000
43.64448000,-79.41748000
43.78074000,-79.23877000
43.66079000,-79.43113000
43.67638000,-79.39728000
43.74217000,-79.25064000
43.66503000,-79.36226000
43.65536000,-79.37392000
43.67684000,-79.44815000
43.72236000,-79.50898000
43.64342000,-79.39129000
43.67246000,-79.45669000
43.61535000,-79.49103000
43.67297000,-79.34239000
43.69450000,-79.31558000
43.75009000,-79.25133000
43.66049000,-79.43244000
43.70099000,-79.39368000
43.82401000,-79.26697000
43.65445000,-79.41220000
43.70452000,-79.47325000
43.80266000,-79.16795000
43.64193000,-79.44735000
43.69791000,-79.31028000
43.76920000,-79.17216000
43.65834000,-79.44273000
43.68182000,-79.35355000
43.74838000,-79.56840000
43.65458000,-79.41766000
43.66550000,-79.45242000
43.73883000,-79.26680000
43.78211000,-79.30355000
43.65760000,-79.36203000
43.77091000,-79.37889000
43.66243000,-79.41146000
43.70747000,-79.34363000
43.60076000,-79.50527000
43.63446000,-79.40061000
43.71332000,-79.55969000
43.65712000,-79.43431000
43.63995000,-79.43986000
43.75624000,-79.21977000
43.67844000,-79.27766000
43.71979000,-79.30059000
43.69299000,-79.41704000
43.75229000,-79.56836000
43.68641000,-79.30457000
43.66655000,-79.38526000
43.62707000,-79.49182000
43.68943000,-79.34882000
43.63696000,-79.47104000
43.79309000,-79.20561000
43.64343000,-79.53762000
43.61257000,-79.49950000
43.80453000,-79.29556000
43.65215000,-79.36864000
43.76224000,-79.50052000
43.68427000,-79.46743000
43.59090000,-79.52121000
43.66388000,-79.36455000
43.64405000,-79.40555000
43.68072000,-79.46363000
43.69615000,-79.29157000
43.65616000,-79.37012000
43.65633000,-79.38093000
43.69458000,-79.40219000
43.80200000,-79.37306000
43.81972000,-79.24859000
43.65594000,-79.51373000
43.67729000,-79.47693000
43.66598000,-79.36465000
43.64605000,-79.39900000
43.66378000,-79.46523000
43.76783000,-79.47148000
43.68684000,-79.43322000
43.76400000,-79.41157000
43.73466000,-79.30676000
43.65975000,-79.46501000
43.63970000,-79.53520000
43.66242000,-79.35869000
43.75073000,-79.59519000
43.64319000,-79.40240000
43.65951000,-79.42601000
43.78884000,-79.26249000
43.63590000,-79.43832000
43.66581000,-79.34683000
43.70688000,-79.38530000
43.71378000,-79.24928000
43.67880000,-79.48291000
43.66730000,-79.37378000
43.80158000,-79.40072000
43.74196000,-79.45050000
43.74688000,-79.59387000
43.74753000,-79.44031000
43.67815000,-79.46580000
43.64397000,-79.38872000
43.66640000,-79.42487000
43.67422000,-79.55548000
43.69628000,-79.27445000
43.75531000,-79.33461000
43.71025000,-79.24880000
43.68397000,-79.38774000
43.74731000,-79.56442000
43.66540000,-79.46456000
43.72654000,-79.51226000
43.68259000,-79.32717000
43.67404000,-79.43070000
43.68043000,-79.34809000
43.66352000,-79.43420000
43.66083000,-79.50591000
43.79900000,-79.20230000
43.72372000,-79.27533000
43.77932000,-79.39758000
43.67060000,-79.42661000
43.78228000,-79.27429000
43.65851000,-79.38489000
43.76151000,-79.41094000
43.71425000,-79.35558000
43.78866000,-79.40992000
43.74364000,-79.60392000
43.64927000,-79.40117000
43.71908000,-79.50816000
43.66049000,-79.43244000
43.71506000,-79.27955000
43.69834000,-79.45412000
43.76793000,-79.18837000
43.66730000,-79.37378000
43.69287000,-79.28902000
43.69313000,-79.45145000
43.70817000,-79.51460000
43.70581000,-79.49023000
43.70312000,-79.41550000
43.67773000,-79.43272000
43.67480000,-79.54728000
43.65189000,-79.38172000
43.72318000,-79.52341000
43.64736000,-79.51136000
43.66242000,-79.35869000
43.67571000,-79.56843000
43.67441000,-79.44713000
43.68942000,-79.34099000
43.76289000,-79.40846000
43.66512000,-79.44460000
43.74292000,-79.58971000
43.71378000,-79.24928000
43.71493000,-79.33419000
43.77939000,-79.27475000
43.63766000,-79.44366000
43.74479000,-79.24472000
43.78411000,-79.29716000
43.70225000,-79.44111000
43.70352000,-79.51463000
43.72234000,-79.51487000
43.73085000,-79.48124000
43.75166000,-79.45675000
43.63759000,-79.42414000
43.77341000,-79.42891000
43.61422000,-79.55615000
43.74079000,-79.32471000
43.68060000,-79.46645000
43.72467000,-79.31773000
43.68014000,-79.48712000
43.76783000,-79.47148000
43.74580000,-79.25827000
43.62660000,-79.50153000
43.71484000,-79.25224000
43.58939000,-79.53358000
43.69572000,-79.31712000
43.66709000,-79.37468000
43.81297000,-79.24308000
43.66278000,-79.42206000
43.64021000,-79.39443000
43.75981000,-79.54955000
43.71970000,-79.61843000
43.81458000,-79.29222000
43.66947000,-79.43395000
43.63902000,-79.41592000
43.74585000,-79.50678000
43.69073000,-79.26612000
43.81071000,-79.23554000
43.78741000,-79.25912000
43.66662000,-79.41179000
43.74412000,-79.51441000
43.69512000,-79.30855000
43.66835000,-79.38206000
43.81898000,-79.23739000
43.60126000,-79.50303000
43.67653000,-79.32080000
43.76459000,-79.20587000
43.73107000,-79.59503000
43.73141000,-79.57744000
43.76101000,-79.22913000
43.72751000,-79.56630000
43.66389000,-79.40665000
43.76350000,-79.49105000
43.76885000,-79.46693000
43.82562000,-79.26144000
43.68300000,-79.42840000
43.63726000,-79.53072000
43.66887000,-79.37445000
43.68195000,-79.42457000
43.67815000,-79.48096000
43.64609000,-79.56557000
43.68540000,-79.29345000
43.76661000,-79.18566000
43.71701000,-79.56925000
43.67880000,-79.48291000
43.60169000,-79.54525000
43.63269000,-79.42493000
43.79469000,-79.12441000
43.65189000,-79.38172000
43.71225000,-79.32930000
43.69871000,-79.33987000
43.82994000,-79.25347000
43.74617000,-79.42371000
43.66294000,-79.50350000
43.67446000,-79.33722000
43.65333000,-79.45281000
43.79033000,-79.21613000
43.68548000,-79.29783000
43.69578000,-79.44216000
43.67208000,-79.32291000
43.69444000,-79.45589000
43.69414000,-79.32802000
43.73335000,-79.48242000
43.77200000,-79.44253000
43.66140000,-79.37144000
43.65496000,-79.33743000
43.73360000,-79.57437000
43.80872000,-79.23137000
43.61810000,-79.48692000
43.65743000,-79.34336000
43.75526000,-79.24676000
43.69391000,-79.46928000
43.58893000,-79.53158000
43.67516000,-79.39385000
43.82632000,-79.22091000
43.70866000,-79.47806000
43.76725000,-79.52747000
43.65170000,-79.41772000
43.68233000,-79.52661000
43.70733000,-79.39549000
43.71332000,-79.55969000
43.65712000,-79.43431000
43.65471000,-79.41367000
43.73492000,-79.31207000
43.65380000,-79.41195000
43.66925000,-79.33561000
43.76381000,-79.23477000
43.74488000,-79.52599000
43.72874000,-79.43195000
43.75086000,-79.22303000
43.79925000,-79.41447000
43.77954000,-79.23298000
43.76716000,-79.19003000
43.65546000,-79.41262000
43.68590000,-79.51957000
43.74150000,-79.43503000
43.67891000,-79.44955000
43.71336000,-79.43677000
43.68398000,-79.44772000
43.66082000,-79.38585000
43.71416000,-79.27112000
43.72301000,-79.41593000
43.72828000,-79.42758000
43.66490000,-79.44574000
43.68446000,-79.42144000
43.67754000,-79.42745000
43.65840000,-79.40718000
43.73218000,-79.61335000
43.65644000,-79.42621000
43.79605000,-79.32968000
43.74638000,-79.26308000
43.68313000,-79.28610000
43.79058000,-79.16291000
43.66861000,-79.42843000
43.74143000,-79.50734000
43.66350000,-79.46236000
43.68216000,-79.48547000
43.67620000,-79.35887000
43.63683000,-79.56772000
43.75139000,-79.44758000
43.69949000,-79.39088000
43.72910000,-79.56899000
43.75488000,-79.45614000
43.67144000,-79.46588000
43.64084000,-79.42528000
43.67204000,-79.38358000
43.80342000,-79.32184000
43.75014000,-79.33626000
43.66915000,-79.37812000
43.72244000,-79.47719000
43.69471000,-79.50638000
43.75037000,-79.44717000
43.70384000,-79.24516000
43.77715000,-79.50348000
43.65204000,-79.42777000
43.59457000,-79.52855000
43.75440000,-79.55872000
43.65993000,-79.41751000
43.76404000,-79.23370000
43.67078000,-79.28677000
43.76677000,-79.52187000
43.79401000,-79.27874000
43.70706000,-79.39683000
43.69437000,-79.27365000
43.65226000,-79.39779000
43.72886000,-79.25988000
43.64750000,-79.43658000
43.74512000,-79.50906000
43.68099000,-79.48309000
43.75349000,-79.35749000
43.76067000,-79.32769000
43.65675000,-79.39959000
43.68429000,-79.31924000
43.66564000,-79.38772000
43.66281000,-79.33226000
43.66206000,-79.44586000
43.64148000,-79.55770000
43.68870000,-79.46178000
43.75919000,-79.48491000
43.67276000,-79.48763000
43.78618000,-79.47476000
43.71546000,-79.40023000
43.65138000,-79.40700000
43.66992000,-79.41828000
43.68119000,-79.46151000
43.60351000,-79.50520000
43.68713000,-79.43869000
43.76514000,-79.46356000
43.65904000,-79.42188000
43.67493000,-79.42626000
43.65577000,-79.38067000
43.64163000,-79.43159000
43.68594000,-79.42339000
43.63446000,-79.40061000
43.70720000,-79.41262000
43.75362000,-79.58710000
43.77954000,-79.23298000
43.70969000,-79.44059000
43.67620000,-79.35887000
43.73380000,-79.46959000
43.65292000,-79.43270000
43.65679000,-79.36566000
43.65133000,-79.43879000
43.72325000,-79.45974000
43.67689000,-79.49333000
43.74181000,-79.53085000
43.65391000,-79.43147000
43.70673000,-79.39837000
43.64489000,-79.40311000
43.71722000,-79.42318000
43.66198000,-79.42566000
43.79191000,-79.23037000
43.67741000,-79.34423000
43.72209000,-79.23948000
43.67417000,-79.44429000
43.65245000,-79.52150000
43.69580000,-79.55216000
43.68254000,-79.46440000
43.76487000,-79.18488000
43.78040000,-79.34570000
43.70882000,-79.37506000
43.79280000,-79.30010000
43.73749000,-79.54686000
43.69067000,-79.46126000
43.79917000,-79.17724000
43.69933000,-79.39686000
43.67053000,-79.29043000
43.73219000,-79.61427000
43.71370000,-79.49784000
43.76946000,-79.45918000
43.77633000,-79.50065000
43.70567000,-79.51988000
43.72469000,-79.30372000
43.68793000,-79.32253000
43.71638000,-79.36056000
43.66281000,-79.33226000
43.73338000,-79.45286000
43.73214000,-79.48933000
43.65130000,-79.39534000
43.66666000,-79.40387000
43.67212000,-79.33130000
43.82143000,-79.29250000
43.71398000,-79.43377000
43.70030000,-79.42883000
43.68254000,-79.39980000
43.66316000,-79.44041000
43.77989000,-79.39501000
43.77252000,-79.23283000
43.64103000,-79.43452000
43.78908000,-79.44653000
43.77056000,-79.43279000
43.66360000,-79.37721000
43.72483000,-79.42394000
43.71694000,-79.41347000
43.66568000,-79.40868000
43.75616000,-79.59524000
43.76151000,-79.41094000
43.77583000,-79.34372000
43.62247000,-79.54067000
43.67437000,-79.39984000
43.66505000,-79.35434000
43.71655000,-79.33732000
43.70258000,-79.57300000
43.67038000,-79.41197000
43.79562000,-79.31155000
43.68695000,-79.31132000
43.78691000,-79.16938000
43.67923000,-79.41056000
43.79969000,-79.31042000
43.72386000,-79.56699000
43.74718000,-79.55744000
43.66652000,-79.42757000
43.75463000,-79.56255000
43.64859000,-79.40587000
43.67231000,-79.32186000
43.63666000,-79.43860000
43.68034000,-79.41439000
43.76747000,-79.41245000
43.67192000,-79.37907000
43.66598000,-79.56323000
43.73856000,-79.52295000
43.64919000,-79.38411000
43.73670000,-79.29293000
43.69388000,-79.49902000
43.82021000,-79.30768000
43.67554000,-79.44208000
43.66489000,-79.41244000
43.65628000,-79.40175000
43.69590000,-79.44934000
43.68310000,-79.45802000
43.74818000,-79.21031000
43.76113000,-79.52634000
43.67136000,-79.46710000
43.76273000,-79.30235000
43.64560000,-79.44321000
43.64406000,-79.37577000
43.64573000,-79.40064000
43.71891000,-79.30447000
43.69461000,-79.51735000
43.79302000,-79.32363000
43.63802000,-79.43187000
43.73742000,-79.55827000
43.59949000,-79.52352000
43.72814000,-79.57466000
43.69643000,-79.49016000
43.66297000,-79.34579000
43.73737000,-79.49078000
43.73784000,-79.52521000
43.76591000,-79.51969000
43.63144000,-79.55234000
43.70281000,-79.27078000
43.67027000,-79.38973000
43.74273000,-79.54034000
43.75359000,-79.50510000
43.80839000,-79.36183000
43.64123000,-79.42668000
43.72218000,-79.57840000
43.61612000,-79.49531000
43.69590000,-79.44934000
43.76851000,-79.18882000
43.64977000,-79.43369000
43.65263000,-79.44921000
43.66074000,-79.45423000
43.73475000,-79.44644000
43.75573000,-79.50376000
43.67559000,-79.40360000
43.68577000,-79.44138000
43.69314000,-79.29130000
43.66890000,-79.49775000
43.68945000,-79.26390000
43.77161000,-79.52253000
43.69839000,-79.49569000
43.80191000,-79.27958000
43.66939000,-79.49278000
43.69513000,-79.30348000
43.67201000,-79.47324000
43.75795000,-79.26745000
43.76220000,-79.39595000
43.68619000,-79.42087000
43.69678000,-79.45475000
43.72477000,-79.51043000
43.68692000,-79.43967000
43.75150000,-79.31302000
43.76916000,-79.51876000
43.71699000,-79.31335000
43.78575000,-79.35734000
43.70699000,-79.41798000
43.70979000,-79.52823000
43.66915000,-79.34338000
43.76454000,-79.50894000
43.67238000,-79.44377000
43.76657000,-79.50347000
43.63873000,-79.43661000
43.73963000,-79.53662000
43.82444000,-79.29302000
43.66007000,-79.46345000
43.72739000,-79.25263000
43.73338000,-79.45286000
43.61939000,-79.49816000
43.76591000,-79.49614000
43.66902000,-79.33659000
43.66858000,-79.41776000
43.69676000,-79.27223000
43.70819000,-79.29572000
43.77386000,-79.44301000
43.68173000,-79.54315000
43.59567000,-79.52830000
43.64968000,-79.41100000
43.64420000,-79.41886000
43.72344000,-79.50774000
43.69051000,-79.29149000
43.69354000,-79.26993000
43.59581000,-79.52762000
43.65760000,-79.36203000
43.79311000,-79.27104000
43.70859000,-79.50853000
43.74631000,-79.58817000
43.78005000,-79.48897000
43.64881000,-79.53474000
43.76925000,-79.22223000
43.72236000,-79.50898000
43.68249000,-79.40668000
43.81908000,-79.29120000
43.79703000,-79.32086000
